Id,Caso de Prueba,Descripción,Fecha,Área Funcional / Sub proceso,Funcionalidad / Característica,Datos / Acciones de Entrada,Resultado Esperado,Requerimientos de Ambiente de Pruebas,Procedimientos especiales requeridos,Dependencias con otros casos de Prueba,Resultado Obtenido,Estado,Última Fecha de Estado,Observaciones
AI12,Actualización de Información y Rendimiento,Medir el tiempo de carga del dashboard cuando se presentan grandes cantidades de datos históricos.,28-11-2024,Actualización de Información y Rendimiento,Carga de datos,Consultar datos históricos en el dashboard,"El tiempo de carga debe ser inferior a 5 segundos, y los datos deben mostrarse sin errores.",Base de datos con datos voluminosos,No,GDC 04,"El dashboard mantiene un tiempo de carga aceptable, optimizado para manejar grandes volúmenes de datos históricos.",Aprobado,28-11-2024,El tiempo de carga es consistente con los objetivos de rendimiento del sistema.
AI13,Actualización de Información y Rendimiento,Evaluar el tiempo de respuesta al modificar los filtros de datos en los gráficos del dashboard.,28-11-2024,Actualización de Información y Rendimiento,Actualización de gráficos,Aplicar filtros en el gráfico,Los gráficos se actualizan en menos de 3 segundos al cambiar los filtros.,Integración con servidor de datos,No,GDC 06,"Los gráficos se actualizan rápidamente tras aplicar filtros, garantizando una experiencia fluida al usuario.",Aprobado,28-11-2024,No se observa retraso significativo tras aplicar filtros.
AI14,Actualización de Información y Rendimiento,Comprobar que los datos se mantengan consistentes tras realizar una actualización masiva de registros.,28-11-2024,Actualización de Información y Rendimiento,Integridad de datos,Realizar una carga masiva de registros,Los datos deben estar correctos y completos después de la actualización.,Conexión segura a la base de datos,No,GDC 03,Los datos permanecen consistentes y no presentan errores tras actualizar varios registros de forma masiva.,Aprobado,28-11-2024,No se detectaron inconsistencias o errores.
AI15,Actualización de Información y Rendimiento,Medir el tiempo de carga al actualizar la imagen de perfil del usuario en diferentes dispositivos.,28-11-2024,Actualización de Información y Rendimiento,Carga de imágenes,Subir imagen de perfil,La imagen se carga correctamente y el tiempo de respuesta es menor a 2 segundos.,Conexión estable a internet,No,AIR 01,La imagen de perfil se actualiza en un tiempo razonable en dispositivos móviles y de escritorio.,Aprobado,28-11-2024,La sincronización es efectiva en diferentes tipos de dispositivos.
AI16,Actualización de Información y Rendimiento,Evaluar si la actualización en campos interdependientes se refleja correctamente.,28-11-2024,Actualización de Información y Rendimiento,Dependencia de campos,Modificar valores en campos dependientes,Los campos relacionados se actualizan automáticamente sin errores de datos.,Acceso al formulario de datos,No,GDC 02,Las dependencias entre campos funcionan adecuadamente y se actualizan sin conflictos.,Aprobado,28-11-2024,La actualización de campos es correcta y sin problemas.
AI17,Actualización de Información y Rendimiento,Medir el impacto en el rendimiento del sistema al realizar múltiples consultas al mismo tiempo.,28-11-2024,Actualización de Información y Rendimiento,Manejo de consultas simultáneas,Ejecutar varias consultas de datos,El sistema debe manejar las consultas sin ralentizarse ni colapsar.,Simulación de múltiples usuarios,No,GDC 09,El rendimiento es adecuado aun cuando se realizan múltiples consultas simultáneamente.,Aprobado,28-11-2024,La concurrencia no afecta el desempeño notablemente.
AI18,Actualización de Información y Rendimiento,Evaluar si las notificaciones se actualizan automáticamente en la interfaz sin refrescar la página.,28-11-2024,Actualización de Información y Rendimiento,Notificaciones en tiempo real,Generar notificaciones en el sistema,El usuario recibe notificaciones actualizadas sin necesidad de refrescar la página manualmente.,Conexión en tiempo real al servidor,No,NM 70,Las notificaciones aparecen en tiempo real en la interfaz sin necesidad de recargar la página.,Aprobado,28-11-2024,Notificaciones en tiempo real funcionando correctamente.
AI19,Actualización de Información y Rendimiento,Evaluar si los datos se actualizan correctamente tras una pérdida y recuperación de la conexión a internet.,28-11-2024,Actualización de Información y Rendimiento,Recuperación de conexión,Desconectar y reconectar internet,Los datos se sincronizan automáticamente al recuperar la conexión sin pérdida de información.,Control de red simulando pérdida de conexión,No,AI 02,"Los datos se sincronizan correctamente al restablecer la conexión, sin pérdidas de información.",Aprobado,28-11-2024,Los datos se restauran de forma segura tras la reconexión.
AI20,Actualización de Información y Rendimiento,Medir el tiempo necesario para aplicar y guardar cambios en la configuración del usuario.,28-11-2024,Actualización de Información y Rendimiento,Guardado de configuración,Realizar cambios en ajustes,"Los cambios se aplican y se guardan en menos de 2 segundos, sin errores de procesamiento.",Acceso al módulo de configuración,No,GDC 05,"Los cambios en la configuración del usuario se aplican y guardan rápidamente, mejorando la experiencia de personalización.",Aprobado,28-11-2024,"Cambios aplicados en menos de 2 segundos, satisfaciendo las expectativas del usuario."
AI21,Actualización de Información y Rendimiento,Medir el tiempo de respuesta del sistema al utilizar filtros avanzados en los datos del dashboard.,28-11-2024,Actualización de Información y Rendimiento,Filtros avanzados,Aplicar varios filtros de datos simultáneamente,El tiempo de carga debe ser inferior a 5 segundos y los resultados deben ser precisos.,Base de datos con registros completos,No,GDC 08,"El sistema aplica filtros avanzados en el dashboard en un tiempo aceptable, sin afectar el rendimiento general.",Aprobado,28-11-2024,El tiempo de respuesta es acorde con los estándares de rendimiento.
AI22,Actualización de Información y Rendimiento,Evaluar si los datos ingresados se mantienen al cambiar entre diferentes pestañas de la interfaz.,28-11-2024,Actualización de Información y Rendimiento,Persistencia de datos,Ingresar datos y cambiar de pestaña,Los datos permanecen sin pérdida al volver a la pestaña anterior.,Navegador actualizado,No,AI 03,"Los datos ingresados permanecen al cambiar de pestañas, lo que facilita la continuidad del trabajo del usuario.",Aprobado,28-11-2024,Los cambios se conservan y no es necesario reingresar información.
AI23,Actualización de Información y Rendimiento,Evaluar si los gráficos reflejan cambios en los datos en tiempo real sin necesidad de actualizar la página.,28-11-2024,Actualización de Información y Rendimiento,Gráficos dinámicos,Modificar los datos asociados al gráfico,El gráfico se actualiza automáticamente reflejando los cambios realizados.,Conexión en tiempo real,No,AI 07,"Los gráficos reflejan cambios de datos en tiempo real, mejorando la precisión de la información presentada sin recargar la página.",Aprobado,28-11-2024,La actualización en tiempo real es precisa y consistente.
AI24,Actualización de Información y Rendimiento,Evaluar el tiempo de carga cuando se suben varias imágenes de perfil simultáneamente.,28-11-2024,Actualización de Información y Rendimiento,Carga de imágenes,Subir varias imágenes al perfil de usuario,Las imágenes se cargan correctamente en menos de 5 segundos sin errores.,Red estable y velocidad adecuada,No,GDC 10,El tiempo de carga al subir múltiples imágenes de perfil simultáneamente es óptimo y no interfiere con otras funciones del sistema.,Aprobado,28-11-2024,Las imágenes se cargan sin afectar el rendimiento general.
AI25,Actualización de Información y Rendimiento,Medir el tiempo de respuesta al eliminar múltiples registros en una sola operación.,28-11-2024,Actualización de Información y Rendimiento,Eliminación masiva de datos,Eliminar más de 100 registros simultáneamente,Los registros se eliminan correctamente sin afectar el rendimiento del sistema.,Base de datos lista para pruebas,No,GDC 04,"La eliminación de múltiples registros se realiza en un tiempo eficiente, permitiendo al usuario gestionar grandes volúmenes de datos.",Aprobado,28-11-2024,La operación de eliminación múltiple es rápida y sin errores.
AI26,Actualización de Información y Rendimiento,Medir el rendimiento cuando varios usuarios intentan actualizar datos al mismo tiempo.,28-11-2024,Actualización de Información y Rendimiento,Actualizaciones concurrentes,Simular actualizaciones simultáneas de datos,El sistema debe manejar las actualizaciones sin tiempos de espera prolongados ni errores.,Simulación de usuarios concurrentes,No,AI 07,El rendimiento del sistema permanece estable cuando varios usuarios actualizan datos simultáneamente.,Aprobado,28-11-2024,No se detectan caídas o retrasos en el sistema bajo cargas concurrentes.
AI27,Actualización de Información y Rendimiento,Evaluar si los datos se sincronizan correctamente tras una pérdida y recuperación de la conexión.,28-11-2024,Actualización de Información y Rendimiento,Sincronización de datos,Simular pérdida y recuperación de conexión,Los datos se sincronizan automáticamente sin pérdida ni duplicados.,Control de red,No,AI 09,"Los datos se sincronizan correctamente tras la recuperación de la conexión, sin pérdida de información ingresada previamente.",Aprobado,28-11-2024,La reconexión es fluida y asegura la integridad de los datos.
AI28,Actualización de Información y Rendimiento,Evaluar el tiempo necesario para aplicar cambios en la configuración general del sistema.,28-11-2024,Actualización de Información y Rendimiento,Configuraciones del sistema,Realizar ajustes en configuración,Los cambios se aplican en menos de 3 segundos y se reflejan en la interfaz sin errores.,Acceso al panel de configuración,No,GD 05,"Los cambios en la configuración general se aplican en un tiempo adecuado, facilitando la personalización del sistema.",Aprobado,28-11-2024,"La configuración se guarda en menos de 3 segundos, cumpliendo con las expectativas de rendimiento."
AI29,Actualización de Información y Rendimiento,Evaluar el tiempo de carga y respuesta del sistema al acceder a datos históricos extensos.,28-11-2024,Actualización de Información y Rendimiento,Consultas de datos históricos,Consultar datos de más de un año de antigüedad,Los datos se muestran correctamente en menos de 10 segundos sin afectar la experiencia de usuario.,Base de datos histórica,No,GDC 02,"El acceso a datos históricos extensos no afecta significativamente el tiempo de carga, asegurando una navegación ágil.",Aprobado,28-11-2024,La carga de datos históricos es estable y rápida.
